A
1050 Generated by WorldEditor 1.6.1r2

1    111 1 0 LEZL Sevilla
1302 city Seville
112  37.40992669 -005.88080838  37.40992865 -005.88077997
111  37.40995612 -005.88080962
112  37.40998261 -005.88085285  37.40999831 -005.88085285
111  37.40998261 -005.88085285
112  37.40998261 -005.88085285  37.41001302 -005.88085408
111  37.41004540 -005.88089237
111  37.41085677 -005.88090226
112  37.41085677 -005.88090226  37.41090779 -005.88089731
111  37.41092251 -005.88082197
111  37.41094115 -005.87814410
112  37.41094115 -005.87814410  37.41086757 -005.87798230
111  37.41078515 -005.87810952
112  37.41074591 -005.87807493  37.41077436 -005.87802553
111  37.41071844 -005.87803047
111  37.41129827 -005.87708185
112  37.41132280 -005.87710285  37.41134831 -005.87705962
111  37.41134046 -005.87712508
111  37.41129042 -005.87721401
111  37.41127767 -005.87815769
111  37.41145623 -005.87816140
111  37.41145623 -005.87829851
111  37.41217342 -005.87830962
111  37.41218127 -005.87731405
112  37.41259726 -005.87673351  37.41298101 -005.87657940
111  37.41259726 -005.87673351
112  37.41259726 -005.87673351  37.41278367 -005.87664087
111  37.41289748 -005.87638641
111  37.41303582 -005.87608749
111  37.41305151 -005.87603685
112  37.41289454 -005.87592074  37.41286608 -005.87590098
111  37.41284941 -005.87590345
111  37.41286707 -005.87527966
111  37.41352441 -005.87462253
111  37.41410621 -005.87464476
111  37.41411307 -005.87569717
111  37.41356463 -005.87595657
111  37.41338019 -005.87636667
111  37.41415820 -005.87597386
111  37.41416507 -005.87594546 20
111  37.41417256 -005.87572212
111  37.41421314 -005.87451258
112  37.41424454 -005.87451382  37.41424945 -005.87446565
111  37.41427594 -005.87450270
111  37.41422884 -005.87584911
112  37.41422884 -005.87584911  37.41422688 -005.87588246
111  37.41424748 -005.87589852
111  37.41453397 -005.87562430 20
111  37.41453299 -005.87543036 20
112  37.41455555 -005.87522531  37.41457812 -005.87509685
111  37.41455555 -005.87522531 20
111  37.41462423 -005.87485351
112  37.41464287 -005.87486339  37.41465170 -005.87481768
111  37.41466838 -005.87486709 20
111  37.41462957 -005.87506542 20
111  37.41460068 -005.87523520
112  37.41460068 -005.87523520  37.41456929 -005.87540319
111  37.41459774 -005.87556253
111  37.41643814 -005.87375308
112  37.41711967 -005.87346278  37.41756013 -005.87344827
111  37.41711967 -005.87346278
112  37.41711967 -005.87346278  37.41742992 -005.87343290
111  37.41773848 -005.87364635
111  37.41774017 -005.87351828
111  37.41820640 -005.87353535
111  37.41820470 -005.87380858
111  37.41823013 -005.87380858
112  37.41939823 -005.87276262  37.42014249 -005.87287789
111  37.42009596 -005.87406652
111  37.42005671 -005.88710542
111  37.42044425 -005.88701895
111  37.42044621 -005.88701030
112  37.42056787 -005.88675459  37.42058544 -005.88654395
111  37.42056787 -005.88675459
111  37.42056983 -005.88525365
112  37.42056983 -005.88525365  37.42056591 -005.88513876
112  37.42038088 -005.88481846  37.42037865 -005.88458800
111  37.42038088 -005.88481846
112  37.42038088 -005.88481846  37.42038349 -005.88461050
112  37.42051828 -005.88441111  37.42052457 -005.88430209
111  37.42051828 -005.88441111
111  37.42058553 -005.88430738
111  37.42061006 -005.88430862
111  37.42061202 -005.88425920
111  37.42071994 -005.88426044
111  37.42072092 -005.88430738
111  37.42075722 -005.88430738
111  37.42082673 -005.88440257
112  37.42082673 -005.88440257  37.42083920 -005.88448291
112  37.42095344 -005.88478052  37.42096146 -005.88493918
111  37.42095344 -005.88478052
112  37.42095344 -005.88478052  37.42096718 -005.88505229
112  37.42075820 -005.88525736  37.42075526 -005.88537821
111  37.42075820 -005.88525736
111  37.42075428 -005.88672741
112  37.42075428 -005.88672741  37.42075330 -005.88689048
111  37.42086801 -005.88692125
111  37.42049280 -005.88700756
111  37.42050479 -005.88708993
111  37.42053322 -005.88728532
111  37.42056184 -005.88748192
111  37.42057346 -005.88756176
111  37.42005965 -005.88768110
111  37.42004592 -005.88947850 21
112  37.42013226 -005.88950815  37.42018524 -005.88951309
111  37.42013226 -005.88950815
111  37.42013618 -005.88948468
111  37.42041972 -005.88947974
111  37.42042168 -005.88950074 20
111  37.42100544 -005.88949209 20
112  37.42116242 -005.88937473  37.42121249 -005.88925901
111  37.42116242 -005.88937473
112  37.42116242 -005.88937473  37.42118141 -005.88930526 20
111  37.42119382 -005.88913755 20
111  37.42126347 -005.88754889
112  37.42126347 -005.88754889  37.42123280 -005.88744856 20
111  37.42121486 -005.88743657 20
111  37.42137836 -005.88739730 20
112  37.42133215 -005.88751924  37.42131123 -005.88760244
111  37.42133215 -005.88751924 20
111  37.42126249 -005.88902513 20
112  37.42133019 -005.88913755  37.42141751 -005.88913336
111  37.42152837 -005.88908566
111  37.42245650 -005.88909430
111  37.42245846 -005.88990717
112  37.42245846 -005.88990717  37.42229364 -005.88989729
111  37.42229560 -005.89006159
111  37.42229450 -005.89013764
111  37.42237114 -005.89014066
111  37.42237114 -005.89043092
111  37.42229646 -005.89042395
111  37.42229026 -005.89045553
112  37.42229026 -005.89045553  37.42229026 -005.89054200
111  37.42232503 -005.89059033 20
111  37.42330418 -005.89183435
111  37.42749237 -005.88662576
111  37.42773962 -005.88631945
111  37.42771818 -005.88713483
111  37.42256148 -005.89353797
111  37.42264487 -005.89366398 20
111  37.42282854 -005.89383088 20
111  37.42310696 -005.89408389 20
111  37.42325709 -005.89423225 20
111  37.42374360 -005.89478053
111  37.42384605 -005.89486689
111  37.42405658 -005.89462496
112  37.42405658 -005.89462496  37.42408928 -005.89459665
111  37.42417990 -005.89469359
111  37.42426983 -005.89457692
111  37.42427052 -005.89453831
111  37.42408713 -005.89426888
111  37.42447827 -005.89378233
111  37.42466773 -005.89395321
111  37.42469907 -005.89389059
112  37.42472223 -005.89390860  37.42474199 -005.89386999
111  37.42475017 -005.89392747
112  37.42465138 -005.89417885  37.42465069 -005.89417970
111  37.42467132 -005.89419172
111  37.42463911 -005.89426550
112  37.42463911 -005.89426550  37.42454986 -005.89422432
111  37.42451170 -005.89437360
111  37.42451647 -005.89439419
111  37.42439928 -005.89465070
112  37.42440065 -005.89482315  37.42444698 -005.89489006
111  37.42440065 -005.89482315
111  37.42465533 -005.89513299
111  37.42463619 -005.89517466
111  37.42462276 -005.89521522
111  37.42430117 -005.89562015
111  37.42420060 -005.89550425
111  37.42435864 -005.89530276
111  37.42441296 -005.89536993
111  37.42457100 -005.89516844
111  37.42430530 -005.89482890
111  37.42416998 -005.89500800
111  37.42412471 -005.89504449
111  37.42410427 -005.89502133
111  37.42409473 -005.89503419
112  37.42409473 -005.89503419  37.42405837 -005.89500970
112  37.42401570 -005.89503076  37.42401297 -005.89503248
111  37.42384946 -005.89525125
111  37.42427324 -005.89579688
111  37.42433320 -005.89572996
112  37.42460981 -005.89569050  37.42474812 -005.89575999
111  37.42460981 -005.89569050
111  37.42473366 -005.89575963
111  37.42472271 -005.89578521
111  37.42470852 -005.89581835
111  37.42469461 -005.89585083
111  37.42468751 -005.89586740
111  37.42456349 -005.89579431
112  37.42456349 -005.89579431  37.42443063 -005.89572482
111  37.42433592 -005.89587838
111  37.42515896 -005.89691990
111  37.42514670 -005.89713953
111  37.42502065 -005.89729138
111  37.42503837 -005.89731283
111  37.42507516 -005.89740205
112  37.42507516 -005.89740205  37.42509083 -005.89744238
111  37.42507107 -005.89747927
111  37.42510650 -005.89752045
111  37.42503701 -005.89761139
111  37.42494707 -005.89749986
111  37.42490755 -005.89747841
111  37.42461254 -005.89784045
111  37.42461186 -005.89787305
111  37.42462892 -005.89790430
111  37.42477378 -005.89808361
111  37.42478127 -005.89807300
111  37.42481217 -005.89811241
111  37.42473586 -005.89820936
112  37.42466160 -005.89811670  37.42464252 -005.89809440
111  37.42461254 -005.89810384
111  37.42451095 -005.89827970
111  37.42429049 -005.89854536
111  37.42442087 -005.89871103
111  37.42443403 -005.89878931
112  37.42428074 -005.89902782  37.42422214 -005.89911103
111  37.42415060 -005.89904497
111  37.42412950 -005.89906802
111  37.42408110 -005.89900600
111  37.42406332 -005.89898322
111  37.42397723 -005.89887290
111  37.42374594 -005.89917451
111  37.42364388 -005.89904909
111  37.42376569 -005.89889868
111  37.42438420 -005.89813496
111  37.42437731 -005.89812498
111  37.42440732 -005.89799898
111  37.42442105 -005.89794135
111  37.42445258 -005.89780900
111  37.42446310 -005.89776482
111  37.42447534 -005.89771342
111  37.42448735 -005.89766301
111  37.42452508 -005.89767812
111  37.42454223 -005.89761118
111  37.42443362 -005.89757016
111  37.42441419 -005.89765509
111  37.42444849 -005.89767092
111  37.42443855 -005.89771322
111  37.42442685 -005.89776300
111  37.42441610 -005.89781165
111  37.42439140 -005.89791384
111  37.42437938 -005.89796497
111  37.42434884 -005.89809296
111  37.42428519 -005.89800537
111  37.42424508 -005.89795018
111  37.42423279 -005.89793326
111  37.42421123 -005.89795998
111  37.42417261 -005.89790819
111  37.42415765 -005.89788813
111  37.42413045 -005.89785166
111  37.42410443 -005.89781676
111  37.42407624 -005.89777860
111  37.42405691 -005.89780111
111  37.42408530 -005.89784018
111  37.42411109 -005.89787567
111  37.42413781 -005.89791244
111  37.42415250 -005.89793265
111  37.42419077 -005.89798532
111  37.42373122 -005.89855479
111  37.42369263 -005.89850375
111  37.42367735 -005.89848354
111  37.42364992 -005.89844726
111  37.42362393 -005.89841289
111  37.42360035 -005.89838170
111  37.42357906 -005.89840808
111  37.42360254 -005.89843913
111  37.42362869 -005.89847372
111  37.42365613 -005.89851000
111  37.42367124 -005.89852999
111  37.42370994 -005.89858116
111  37.42332136 -005.89906268
111  37.42328250 -005.89901252
111  37.42326717 -005.89899274
111  37.42323949 -005.89895700
111  37.42321308 -005.89892291
111  37.42319048 -005.89889374
111  37.42316920 -005.89892012
111  37.42319186 -005.89894938
111  37.42321818 -005.89898335
111  37.42324596 -005.89901920
111  37.42326128 -005.89903898
111  37.42330007 -005.89908906
111  37.42291002 -005.89957241
111  37.42287169 -005.89952262
111  37.42285665 -005.89950308
111  37.42282876 -005.89946685
111  37.42280218 -005.89943232
111  37.42277996 -005.89940347
111  37.42275919 -005.89942922
111  37.42278178 -005.89945857
111  37.42280791 -005.89949251
111  37.42283549 -005.89952834
111  37.42285075 -005.89954816
111  37.42288924 -005.89959815
111  37.42243085 -005.90016618
111  37.42239346 -005.90011610
111  37.42237864 -005.90009624
111  37.42235103 -005.90005925
111  37.42232543 -005.90002494
111  37.42230244 -005.89999414
111  37.42228116 -005.90002051
111  37.42230413 -005.90005096
111  37.42233025 -005.90008558
111  37.42235778 -005.90012207
111  37.42239063 -005.90016561
111  37.42237899 -005.90018003
111  37.42239792 -005.90020698
111  37.42237464 -005.90023583
111  37.42246848 -005.90036020
111  37.42245369 -005.90037882
111  37.42234805 -005.90051183
111  37.42226846 -005.90061205
111  37.42222774 -005.90057693
111  37.42226486 -005.90052373 20
111  37.42222513 -005.90047207
112  37.42222513 -005.90047207  37.42219391 -005.90044680 20
111  37.42217617 -005.90048390 20
111  37.42212531 -005.90069371 20
111  37.42211504 -005.90073217 20
111  37.42208433 -005.90084818 20
111  37.42207349 -005.90088878 20
111  37.42204406 -005.90100513 20
111  37.42203389 -005.90104318 20
111  37.42199621 -005.90116896
111  37.42192934 -005.90115410
111  37.42180340 -005.90110746
111  37.42179682 -005.90114581
111  37.42192605 -005.90119245
111  37.42191782 -005.90127432
111  37.42194419 -005.90127931
111  37.42195242 -005.90119743
111  37.42198715 -005.90120399 20
111  37.42195013 -005.90134880 20
111  37.42200479 -005.90135855
111  37.42199574 -005.90142519
111  37.42199071 -005.90142425
111  37.42198887 -005.90143271 20
111  37.42193698 -005.90142049
111  37.42189773 -005.90157182
111  37.42150774 -005.90157491
112  37.42148076 -005.90160476  37.42147883 -005.90163771
111  37.42152410 -005.90164084
111  37.42152351 -005.90176600
111  37.42151166 -005.90176750
111  37.42150848 -005.90244274
111  37.42150805 -005.90253457
111  37.42150699 -005.90276006
111  37.42150672 -005.90281710
111  37.42150563 -005.90304802
111  37.42151749 -005.90304860
111  37.42151706 -005.90315265
111  37.42146589 -005.90315105
111  37.42146517 -005.90321048
111  37.42151220 -005.90321181
111  37.42151373 -005.90326323
111  37.42155253 -005.90326336
111  37.42155101 -005.90321291
111  37.42155022 -005.90314113
111  37.42158809 -005.90314096
111  37.42158818 -005.90317459
111  37.42172922 -005.90317403
111  37.42173159 -005.90313523
111  37.42189635 -005.90313458
111  37.42197952 -005.90313310
111  37.42197920 -005.90318573
111  37.42192144 -005.90318396
112  37.42191408 -005.90319116  37.42191408 -005.90319837
111  37.42191408 -005.90319116
111  37.42191327 -005.90326940
112  37.42191327 -005.90326940  37.42191358 -005.90328089
111  37.42192600 -005.90328138
111  37.42192526 -005.90333630
111  37.42172767 -005.90333220
111  37.42172767 -005.90337235
111  37.42155608 -005.90337280
111  37.42155382 -005.90332545
111  37.42151428 -005.90332577
111  37.42151469 -005.90341814
111  37.42151215 -005.90438824
111  37.42149792 -005.90438675
111  37.42149743 -005.90457480
111  37.42151165 -005.90457629
111  37.42150995 -005.90522399
111  37.42166543 -005.90522215
111  37.42166522 -005.90525831
111  37.42195071 -005.90525831
111  37.42195161 -005.90548972
111  37.42195114 -005.90552932
111  37.42195050 -005.90558308
111  37.42194928 -005.90568600
111  37.42164269 -005.90569211
111  37.42164269 -005.90557301
111  37.42150785 -005.90557086
111  37.42150802 -005.90558434
111  37.42149207 -005.90558500
111  37.42149011 -005.90571595
111  37.42150777 -005.90571966
111  37.42180406 -005.90572213
112  37.42193750 -005.90583207  37.42193024 -005.90595215
111  37.42193750 -005.90583207
111  37.42196595 -005.90641887
112  37.42194338 -005.90641763  37.42194338 -005.90646705
111  37.42192180 -005.90642010
111  37.42190021 -005.90591361
112  37.42190021 -005.90591361  37.42189040 -005.90577772
111  37.42179916 -005.90578019
111  37.42152052 -005.90577525
112  37.42152052 -005.90577525  37.42148815 -005.90577525
111  37.42148913 -005.90582343
111  37.42149011 -005.90613474
111  37.42175501 -005.90613474
111  37.42175305 -005.90709708
111  37.42148913 -005.90709584
111  37.42148815 -005.90715267
111  37.42144006 -005.90715341
111  37.42144661 -005.90556521
111  37.42136180 -005.90556420
111  37.42136980 -005.90121281
111  37.42139220 -005.90116647
111  37.42229496 -005.90004623
111  37.42223542 -005.89997005
111  37.42229568 -005.89989528
111  37.42235522 -005.89997145
111  37.42276933 -005.89945757
111  37.42270979 -005.89937780
111  37.42277387 -005.89929828
111  37.42283341 -005.89937805
111  37.42316355 -005.89896838
111  37.42310734 -005.89888801
111  37.42316739 -005.89881349
111  37.42322360 -005.89889386
111  37.42357179 -005.89846179
111  37.42351606 -005.89838382
111  37.42357829 -005.89830712
111  37.42363402 -005.89838510
111  37.42406764 -005.89784661
111  37.42400858 -005.89776803
111  37.42407044 -005.89769121
111  37.42412951 -005.89776978
111  37.42420793 -005.89767240
111  37.42436556 -005.89787189
111  37.42440620 -005.89782170
111  37.42444014 -005.89768008
111  37.42439085 -005.89765734
111  37.42441752 -005.89754733
111  37.42454346 -005.89759521
111  37.42456482 -005.89762279
111  37.42507289 -005.89699835
111  37.42274046 -005.89404528
111  37.42271005 -005.89408054
111  37.42261563 -005.89396165
111  37.42258202 -005.89400296
111  37.42237159 -005.89373496
111  37.42189710 -005.89358081 3
111  37.42208283 -005.89335005
111  37.42326225 -005.89188466 20
111  37.42289755 -005.89142222
112  37.42283282 -005.89141150  37.42280954 -005.89143152
111  37.42283282 -005.89141150
111  37.42274425 -005.89151516
112  37.42274425 -005.89151516  37.42273119 -005.89153232
111  37.42274084 -005.89155949
111  37.42276469 -005.89159380
111  37.42270965 -005.89166601
111  37.42269957 -005.89167535
111  37.42259784 -005.89154476
111  37.42243288 -005.89174749
111  37.42242639 -005.89173762
111  37.42261660 -005.89150372
111  37.42264679 -005.89154173
111  37.42265465 -005.89153255
111  37.42266320 -005.89154331
111  37.42267185 -005.89153321
111  37.42266331 -005.89152245
111  37.42268025 -005.89150268
112  37.42271659 -005.89148462  37.42273948 -005.89145991
111  37.42271659 -005.89148462
111  37.42280793 -005.89137278
112  37.42280793 -005.89137278  37.42282206 -005.89135054
111  37.42281617 -005.89131793 20
111  37.42229115 -005.89065026 20
111  37.42199675 -005.89031136 20
112  37.42174716 -005.89024021  37.42159717 -005.89021797
111  37.42174716 -005.89024021
112  37.42174716 -005.89024021  37.42164661 -005.89023042 20
112  37.42151169 -005.89026837  37.42139796 -005.89026748
111  37.42151169 -005.89026837
112  37.42151169 -005.89026837  37.42123973 -005.89025503 20
111  37.42125032 -005.89007418 20
111  37.42124797 -005.88983403
112  37.42124797 -005.88983403  37.42124114 -005.88978896 20
111  37.42118910 -005.88981179 20
111  37.42116556 -005.88970654 20
112  37.42102098 -005.88960070  37.42090866 -005.88958913
111  37.42102098 -005.88960070
111  37.42004356 -005.88963242
111  37.42003650 -005.89274990
111  37.42007182 -005.89331914
112  37.42012362 -005.89348962  37.42016789 -005.89355959
111  37.42012362 -005.89348962
111  37.42045327 -005.89399215
111  37.42068167 -005.89428270
111  37.42083237 -005.89447393
111  37.42097601 -005.89460586
112  37.42097601 -005.89460586  37.42102545 -005.89461920
111  37.42107490 -005.89457621
111  37.42108237 -005.89459266
111  37.42101853 -005.89467194
111  37.42099773 -005.89464877
111  37.42091371 -005.89475455
111  37.42296130 -005.89735191
111  37.42124098 -005.89948380
111  37.42124258 -005.89971049
111  37.42106014 -005.89970847
111  37.42106014 -005.89976691
111  37.42101373 -005.89976732
111  37.42101486 -005.89982292
111  37.42096812 -005.89982333
111  37.42096812 -005.89987874
111  37.42092332 -005.89987773
111  37.42092332 -005.89993214
111  37.42087883 -005.89993031
111  37.42087771 -005.89998956
111  37.42083210 -005.89998956
111  37.42083210 -005.90004699
111  37.42078969 -005.90004699
111  37.42077609 -005.90305335
111  37.42014728 -005.90305003
111  37.42013898 -005.90555697
111  37.42017217 -005.90555697
113  37.42017079 -005.90563706
111  37.42134930 -005.88928785
111  37.42134838 -005.88981331
111  37.42132219 -005.88981170
111  37.42130366 -005.88983276 20
111  37.42130335 -005.89005241 20
112  37.42143179 -005.89019450  37.42154897 -005.89021680
111  37.42143179 -005.89019450 20
111  37.42154818 -005.89019770
112  37.42154818 -005.89019770  37.42169104 -005.89017570 20
111  37.42167192 -005.88999492 20
112  37.42163144 -005.88996819  37.42159056 -005.88997162
111  37.42163144 -005.88996819
111  37.42162855 -005.89013268
111  37.42140341 -005.89013409
111  37.42140271 -005.88988015
111  37.42142832 -005.88988234
111  37.42142635 -005.89011615
111  37.42161007 -005.89011864
111  37.42161007 -005.88997810
111  37.42156167 -005.88997686
111  37.42156068 -005.88982015
111  37.42152808 -005.88981891
111  37.42153006 -005.88929407
111  37.42148463 -005.88929251
111  37.42147773 -005.88929227
111  37.42139773 -005.88928952
113  37.42139177 -005.88928931
111  37.42171017 -005.88991217
111  37.42173190 -005.88991342
111  37.42173156 -005.88993457
111  37.42175162 -005.88993503
111  37.42175479 -005.88997593 20
111  37.42187056 -005.89008341 20
111  37.42204618 -005.89027118
112  37.42223063 -005.89010564  37.42222572 -005.88983510
111  37.42223063 -005.89010564
112  37.42223063 -005.89010564  37.42222572 -005.88991249
111  37.42209033 -005.88990428
111  37.42188549 -005.88990869
111  37.42188724 -005.88927548
112  37.42183524 -005.88922730  37.42179305 -005.88922853
111  37.42174890 -005.88935578 20
111  37.42174482 -005.88981393
111  37.42173353 -005.88981393
111  37.42173294 -005.88985002
113  37.42171121 -005.88984878
112  37.42409127 -005.89882072  37.42410108 -005.89893191
112  37.42427081 -005.89891214  37.42433655 -005.89884790
114  37.42425708 -005.89867742  37.42418938 -005.89862059
111  37.42154308 -005.90151246
111  37.42183229 -005.90150947
111  37.42183229 -005.90149903 20
112  37.42187126 -005.90145611  37.42187126 -005.90141016 20
111  37.42183433 -005.90139971 20
111  37.42154929 -005.90134513 20
111  37.42154018 -005.90134353
112  37.42147642 -005.90142046  37.42146818 -005.90149310
113  37.42154580 -005.90150168
111  37.41118811 -005.87841919
111  37.41117833 -005.87839182
112  37.41119726 -005.87830187  37.41119820 -005.87826434
111  37.41119158 -005.87776159
112  37.41112392 -005.87769190  37.41107187 -005.87769130
111  37.41105815 -005.87778125
111  37.41105342 -005.87844602
111  37.41105787 -005.87845001
111  37.41104403 -005.88043511
111  37.41103686 -005.88075425
112  37.41105248 -005.88076200  37.41106504 -005.88076378
111  37.41105248 -005.88076200
111  37.41113054 -005.88076259
112  37.41113054 -005.88076259  37.41115988 -005.88076140
111  37.41117123 -005.88073877
111  37.41117177 -005.88075515
111  37.41173744 -005.88076237
111  37.41173586 -005.88106677
111  37.41159541 -005.88106538
111  37.41159482 -005.88114268
111  37.41158072 -005.88114248
111  37.41157899 -005.88136082
111  37.41158939 -005.88136082
111  37.41158910 -005.88139691
111  37.41157870 -005.88139691
111  37.41157526 -005.88183010
111  37.41158622 -005.88183010
111  37.41158561 -005.88190689
111  37.41157465 -005.88190689
111  37.41157291 -005.88212525
111  37.41158331 -005.88212525
111  37.41158301 -005.88216312
111  37.41157261 -005.88216312
111  37.41156792 -005.88271769
111  37.41157832 -005.88271769
111  37.41157802 -005.88275733
111  37.41156874 -005.88277007
111  37.41156669 -005.88301922
111  37.41157681 -005.88301922
111  37.41157511 -005.88309637
111  37.41156499 -005.88309637
111  37.41156442 -005.88317948
111  37.41153319 -005.88317866
111  37.41153319 -005.88343778
111  37.41156347 -005.88343659
111  37.41156133 -005.88356847
111  37.41157117 -005.88356812
111  37.41157088 -005.88360493
111  37.41156104 -005.88360528
111  37.41155692 -005.88413725
111  37.41170568 -005.88413830
111  37.41170454 -005.88429398
111  37.41179613 -005.88429515
111  37.41179673 -005.88439924
111  37.41168932 -005.88439741
112  37.41168932 -005.88439741  37.41165027 -005.88439984
112  37.41160132 -005.88454752  37.41152312 -005.88461904
111  37.41160132 -005.88454752
111  37.41164485 -005.88478937
111  37.41201012 -005.88478758
112  37.41202289 -005.88475720  37.41202384 -005.88472980
111  37.41202289 -005.88475720
111  37.41202644 -005.88458423
111  37.41210736 -005.88460619
111  37.41210616 -005.88476673
112  37.41210616 -005.88476673  37.41210643 -005.88478589
111  37.41213219 -005.88478639
111  37.41232334 -005.88476792
111  37.41232876 -005.88458688
111  37.41234948 -005.88459040
111  37.41234557 -005.88476435
111  37.41254193 -005.88472503
112  37.41259208 -005.88467559  37.41260154 -005.88463926
111  37.41259208 -005.88467559
111  37.41260722 -005.88461722
